,SYMBOL_A,UNIPROT_AC_A,INTERACTION_TYPE,SYMBOL_B,UNIPROT_AC_B,SOURCE
4182,TBA4A,P68366,,YBOX1,P67809,APID
4183,TBA4A,P68366,,REV,P04618,APID
4184,TBA4A,P68366,,RFA1,P27694,APID
4185,TBA4A,P68366,,RFA2,P15927,APID
4186,TBA4A,P68366,,RFA3,P35244,APID
4187,TBA4A,P68366,,STAU1,O95793,APID
4188,TBA4A,P68366,,HAUS1,Q96CS2,APID
4189,TBA4A,P68366,,CDC20,Q12834,APID
4190,TBA4A,P68366,,HAUS2,Q9NVX0,APID
4191,TBA4A,P68366,,CEP57,Q86XR8,APID
4192,TBA4A,P68366,,CEP76,Q8TAP6,APID
4193,TBA4A,P68366,,MAGD2,Q9UNF1,APID
4194,TBA4A,P68366,,P53,P04637,APID
4195,TBA4A,P68366,,TBG1,P23258,APID
4196,TBA4A,P68366,,GCP2,Q9BSJ2,APID
4197,TBA4A,P68366,,CUL7,Q14999,APID
4198,TBA4A,P68366,,OBSL1,O75147,APID
4199,TBA4A,P68366,,KLK11,Q9UBX7,APID
4200,TBA4A,P68366,,NXPH3,O95157,APID
4201,TBA4A,P68366,,CTDS1,Q9GZU7,APID
4202,TBA4A,P68366,,KLK5,Q9Y337,APID
4203,TBA4A,P68366,,ANTR1,Q9H6X2,APID
4204,TBA4A,P68366,,TXD15,Q96J42,APID
4205,TBA4A,P68366,,SLAF1,Q13291,APID
4206,TBA4A,P68366,,TMM25,Q86YD3,APID
4207,TBA4A,P68366,,DJB11,Q9UBS4,APID
4208,TBA4A,P68366,,DNS2B,Q8WZ79,APID
4209,TBA4A,P68366,,I12R1,P42701,APID
4210,TBA4A,P68366,,B3GN2,Q9NY97,APID
4211,TBA4A,P68366,,DX39A,O00148,APID
4212,TBA4A,P68366,,ISLR,O14498,APID
4213,TBA4A,P68366,,NYX,Q9GZU5,APID
4214,TBA4A,P68366,,TSP3,P49746,APID
4215,TBA4A,P68366,,PRG2,P13727,APID
4216,TBA4A,P68366,,CCNJL,Q8IV13,APID
4217,TBA4A,P68366,,CDK13,Q14004,APID
4218,TBA4A,P68366,,HSPB1,P04792,APID
4219,TBA4A,P68366,,KPYM,P14618,APID
4220,TBA4A,P68366,,TNPO1,Q92973,APID
4221,TBA4A,P68366,,TBB4A,P04350,APID
4222,TBA4A,P68366,,XPO1,O14980,APID
4223,TBA4A,P68366,,SKI,P12755,APID
4224,TBA4A,P68366,,MCM2,P49736,APID
4225,TBA4A,P68366,,FAF2,Q96CS3,APID
4226,TBA4A,P68366,,ATOH1,Q92858,APID
4227,TBA4A,P68366,,PHF12,Q96QT6,APID
4228,TBA4A,P68366,,TUS,P16525,APID
4229,TBA4A,P68366,,TAU,P29172,APID
4230,TBA4A,P68366,,IQCF1,Q8N6M8,APID
4231,TBA4A,P68366,,RS27,P42677,APID
4232,TBA4A,P68366,,CCL22,O00626,APID
4233,TBA4A,P68366,,DNAL4,O96015,APID
4234,TBA4A,P68366,,LYPD1,Q8N2G4,APID
4235,TBA4A,P68366,,RL28,P46779,APID
4236,TBA4A,P68366,,TOM22,Q9NS69,APID
4237,TBA4A,P68366,,EPHA7,Q15375,APID
4238,TBA4A,P68366,,FMO5,P49326,APID
4239,TBA4A,P68366,,GML,Q99445,APID
4240,TBA4A,P68366,,S15A1,P46059,APID
4241,TBA4A,P68366,,BRNP2,Q9C0B6,APID
4242,TBA4A,P68366,,AVIL,O75366,APID
4243,TBA4A,P68366,,ARPC5,O15511,APID
4244,TBA4A,P68366,,SIA8D,Q92187,APID
4245,TBA4A,P68366,,ADA18,Q9Y3Q7,APID
4246,TBA4A,P68366,,REL1,P04808,APID
4247,TBA4A,P68366,,SCN1B,Q07699,APID
4248,TBA4A,P68366,,TM87A,Q8NBN3,APID
4249,TBA4A,P68366,,UPK2,O00526,APID
4250,TBA4A,P68366,,CL074,Q32Q52,APID
4251,TBA4A,P68366,,LYPD4,Q6UWN0,APID
4252,TBA4A,P68366,,RA51D,O75771,APID
4253,TBA4A,P68366,,CD1A,P06126,APID
4254,TBA4A,P68366,,LAGE3,Q14657,APID
4255,TBA4A,P68366,,LYZL2,Q7Z4W2,APID
4256,TBA4A,P68366,,SNX21,Q969T3,APID
4257,TBA4A,P68366,,TXND9,O14530,APID
4258,TBA4A,P68366,,EDN3,P14138,APID
4259,TBA4A,P68366,,KLK6,Q92876,APID
4260,TBA4A,P68366,,NIT1,Q86X76,APID
4261,TBA4A,P68366,,CRIS2,P16562,APID
4262,TBA4A,P68366,,TSHR,P16473,APID
4263,TBA4A,P68366,,KLK15,Q9H2R5,APID
4264,TBA4A,P68366,,MAS,P04201,APID
4265,TBA4A,P68366,,CKLF8,Q8IZV2,APID
4266,TBA4A,P68366,,CST9L,Q9H4G1,APID
4267,TBA4A,P68366,,RBX2,Q9UBF6,APID
4268,TBA4A,P68366,,PRG3,Q9Y2Y8,APID
4269,TBA4A,P68366,,CD79A,P11912,APID
4270,TBA4A,P68366,,FCERA,P12319,APID
4271,TBA4A,P68366,,MFAP4,P55083,APID
4272,TBA4A,P68366,,PIAS4,Q8N2W9,APID
4273,TBA4A,P68366,,HUMMR,Q8TDB4,APID
4274,TBA4A,P68366,,CMA1,P23946,APID
4275,TBA4A,P68366,,BASI,P35613,APID
4276,TBA4A,P68366,,MLF1,P58340,APID
4277,TBA4A,P68366,,TCA,P01848,APID
4278,TBA4A,P68366,,NXPH1,P58417,APID
4279,TBA4A,P68366,,SUSD4,Q5VX71,APID
4280,TBA4A,P68366,,SACA1,Q9HBV2,APID
4281,TBA4A,P68366,,CENPO,Q9BU64,APID
4282,TBA4A,P68366,,IDS,P22304,APID
4283,TBA4A,P68366,,SIR6,Q8N6T7,APID
4284,TBA4A,P68366,,CF141,Q5SZD1,APID
4285,TBA4A,P68366,,CEL3A,P09093,APID
4286,TBA4A,P68366,,LST8,Q9BVC4,APID
4287,TBA4A,P68366,,ATS4,O75173,APID
4288,TBA4A,P68366,,ANGL7,O43827,APID
4289,TBA4A,P68366,,B4GT4,O60513,APID
4290,TBA4A,P68366,,P2RX2,Q9UBL9,APID
4291,TBA4A,P68366,,WNT7A,O00755,APID
4292,TBA4A,P68366,,1B07,P01889,APID
4293,TBA4A,P68366,,PPARD,Q03181,APID
4294,TBA4A,P68366,,RCL1,Q9Y2P8,APID
4295,TBA4A,P68366,,APJ,P35414,APID
4296,TBA4A,P68366,,F5GYW9,F5GYW9,APID
4297,TBA4A,P68366,,GLU2B,P14314,APID
4298,TBA4A,P68366,,CBWD1,Q9BRT8,APID
4299,TBA4A,P68366,,HCFC2,Q9Y5Z7,APID
4300,TBA4A,P68366,,PEDF,P36955,APID
4301,TBA4A,P68366,,TMCO3,Q6UWJ1,APID
4302,TBA4A,P68366,,SIAE,Q9HAT2,APID
4303,TBA4A,P68366,,CHIA,Q9BZP6,APID
4304,TBA4A,P68366,,ERGI3,Q9Y282,APID
4305,TBA4A,P68366,,GDF9,O60383,APID
4306,TBA4A,P68366,,TOIP2,Q8NFQ8,APID
4307,TBA4A,P68366,,VMAT1,P54219,APID
4308,TBA4A,P68366,,NAAA,Q02083,APID
4309,TBA4A,P68366,,CD79B,P40259,APID
4310,TBA4A,P68366,,TTC5,Q8N0Z6,APID
4311,TBA4A,P68366,,AL1L2,Q3SY69,APID
4312,TBA4A,P68366,,LIPH,Q8WWY8,APID
4313,TBA4A,P68366,,P4HA2,O15460,APID
4314,TBA4A,P68366,,MIER2,Q8N344,APID
4315,TBA4A,P68366,,ARSG,Q96EG1,APID
4316,TBA4A,P68366,,TULP2,O00295,APID
4317,TBA4A,P68366,,MUC20,Q8N307,APID
4318,TBA4A,P68366,,RN19B,Q6ZMZ0,APID
4319,TBA4A,P68366,,TSHB,P01222,APID
4320,TBA4A,P68366,,TGM2,P21980,APID
4321,TBA4A,P68366,,NSUN2,Q08J23,APID
4322,TBA4A,P68366,,TM108,Q6UXF1,APID
4323,TBA4A,P68366,,ACM3,P20309,APID
4324,TBA4A,P68366,,B9A025,B9A025,APID
4325,TBA4A,P68366,,IRAK2,O43187,APID
4326,TBA4A,P68366,,PODN,Q7Z5L7,APID
4327,TBA4A,P68366,,RPC5,Q9NVU0,APID
4328,TBA4A,P68366,,VASN,Q6EMK4,APID
4329,TBA4A,P68366,,NAT8L,Q8N9F0,APID
4330,TBA4A,P68366,,RAD51,Q06609,APID
4331,TBA4A,P68366,,CAYP1,Q13938,APID
4332,TBA4A,P68366,,CD80,P33681,APID
4333,TBA4A,P68366,,OSTM1,Q86WC4,APID
4334,TBA4A,P68366,,CLP1,Q92989,APID
4335,TBA4A,P68366,,SSRB,P43308,APID
4336,TBA4A,P68366,,EFNB3,Q15768,APID
4337,TBA4A,P68366,,PROZ,P22891,APID
4338,TBA4A,P68366,,UBE3D,Q7Z6J8,APID
4339,TBA4A,P68366,,WNT16,Q9UBV4,APID
4340,TBA4A,P68366,,GLMP,Q8WWB7,APID
4341,TBA4A,P68366,,NPT3,O00624,APID
4342,TBA4A,P68366,,VSIG1,Q86XK7,APID
4343,TBA4A,P68366,,C5AR2,Q9P296,APID
4344,TBA4A,P68366,,KLH33,A6NCF5,APID
4345,TBA4A,P68366,,GALD1,Q8NB37,APID
4346,TBA4A,P68366,,PA2GX,O15496,APID
4347,TBA4A,P68366,,AAKB1,Q9Y478,APID
4348,TBA4A,P68366,,F196A,Q6ZSG2,APID
4349,TBA4A,P68366,,INSL5,Q9Y5Q6,APID
4350,TBA4A,P68366,,BPNT1,O95861,APID
4351,TBA4A,P68366,,ACM4,P08173,APID
4352,TBA4A,P68366,,CCL26,Q9Y258,APID
4353,TBA4A,P68366,,WFKN1,Q96NZ8,APID
4354,TBA4A,P68366,,BRNP3,Q76B58,APID
4355,TBA4A,P68366,,AMPO,Q8N6M6,APID
4356,TBA4A,P68366,,DISC1,Q9NRI5,APID
4357,TBA4A,P68366,,CNTP3,Q9BZ76,APID
4358,TBA4A,P68366,,MFAP5,Q13361,APID
4359,TBA4A,P68366,,NOGG,Q13253,APID
4360,TBA4A,P68366,,TRY1,P07477,APID
4361,TBA4A,P68366,,LRP1,Q07954,APID
4362,TBA4A,P68366,,DOCK5,Q9H7D0,APID
4363,TBA4A,P68366,,TRAF1,Q13077,APID
4364,TBA4A,P68366,,OVGP1,Q12889,APID
4365,TBA4A,P68366,,I17RA,Q96F46,APID
4366,TBA4A,P68366,,HYAL1,Q12794,APID
4367,RAP2A,P10114,,PLMN,P00747,APID
4368,RAP2A,P10114,,EF1A1,P68104,APID
4369,RAP2A,P10114,,U3IP2,O43818,APID
4370,RAP2A,P10114,,A1AT,P01009,APID
4371,RAP2A,P10114,,FRIL,P02792,APID
4372,RAP2A,P10114,,ENSA,O43768,APID
4373,RAP2A,P10114,,MINK1,Q8N4C8,APID
4374,RAP2A,P10114,,RAP2A,P10114,APID
4375,RAP2A,P10114,,SMAD1,Q15797,APID
4376,RAP2A,P10114,,TGFR1,P36897,APID
4377,RAP2A,P10114,,AFAD,P55196,APID
4378,RAP2A,P10114,,RAF1,P04049,APID
4379,RAP2A,P10114,,TCPZ,P40227,APID
4380,RAP2A,P10114,,DX39A,O00148,APID
4381,RAP2A,P10114,,MTOR,P42345,APID
4382,RAP2A,P10114,,RASF5,Q5EBH1,APID
4383,RAP2A,P10114,,FNTA,P49354,APID
4384,RAP2A,P10114,,FKBP2,P26885,APID
4385,RAP2A,P10114,,ERG24,O76062,APID
4386,RAP2A,P10114,,Q5EB61,Q5EB61,APID
4387,RAP2A,P10114,,MINK1,Q9JM52,APID
4388,RAP2A,P10114,,RUN3A,Q59EK9,APID
4389,RAP2A,P10114,,GNDS,Q12967,APID
4390,RAP2A,P10114,,RGS14,O43566,APID
4391,RAP2A,P10114,,NMDE4,O15399,APID
4392,RAP2A,P10114,,RASF5,Q8WWW0,APID
4393,RAP2A,P10114,,RPGF6,Q8TEU7,APID
4394,RAP2A,P10114,,RPGF5,Q92565,APID
4395,RAP2A,P10114,,RAIN,Q5U651,APID
4396,RAP2A,P10114,,NMDZ1,Q05586,APID
4397,RAP2A,P10114,,TNIK,Q9UKE5,APID
4398,RAP2A,P10114,,ACVR1,Q04771,APID
4399,RAP2A,P10114,,RHG29,Q52LW3,APID
4400,RAP2A,P10114,,BMR1B,O00238,APID
4401,RAP2A,P10114,,M4K4,O95819,APID
4402,RAP2A,P10114,,FNTB,P49356,APID
4403,RAP2A,P10114,,GBRL2,P60520,APID
4404,RAP2A,P10114,,RPGF3,O95398,APID
4405,RAP2A,P10114,,RPGF4,Q8WZA2,APID
4406,RAP2A,P10114,,NEDD4,P46934,APID
4407,RAP2A,P10114,,PHF19,Q5T6S3,APID
4408,RAP2A,P10114,,PGTB2,P53611,APID
4409,RAP2A,P10114,,P2Y14,Q15391,APID
4410,RAP2A,P10114,,T185A,Q8NFB2,APID
4411,RAP2A,P10114,,ZNT4,O14863,APID
4412,RAP2A,P10114,,ATM,Q13315,APID
4413,RAP2A,P10114,,SGK1,O00141,APID
4414,RAP2A,P10114,,PIFO,Q8TCI5,APID
4415,RAP2A,P10114,,NSF,P46459,APID
4416,CALR,P27797,,Q81V90,Q81V90,APID
4417,CALR,P27797,,O68779,O68779,APID
4418,CALR,P27797,,PDIA3,P30101,APID
4419,CALR,P27797,,1433Z,P63104,APID
4420,CALR,P27797,,KSR1,Q8IVT5,APID
4421,CALR,P27797,,B2MG,P61769,APID
4422,CALR,P27797,,FA8,P00451,APID
4423,CALR,P27797,,PAK2,Q13177,APID
4424,CALR,P27797,,ELF3,P78545,APID
4425,CALR,P27797,,TNR5,P25942,APID
4426,CALR,P27797,,TR10D,Q9UBN6,APID
4427,CALR,P27797,,41,P11171,APID
4428,CALR,P27797,,EIF1B,O60739,APID
4429,CALR,P27797,,TRAF6,Q9Y4K3,APID
4430,CALR,P27797,,MK06,Q16659,APID
4431,CALR,P27797,,APOB,P04114,APID
4432,CALR,P27797,,LRP1,Q07954,APID
4433,CALR,P27797,,CALR,P27797,APID
4434,CALR,P27797,,TPSN,O15533,APID
4435,CALR,P27797,,TAP2,Q03519,APID
4436,CALR,P27797,,1A03,P04439,APID
4437,CALR,P27797,,1B07,P01889,APID
4438,CALR,P27797,,HLAE,P13747,APID
4439,CALR,P27797,,KCNH2,Q12809,APID
4440,CALR,P27797,,GLU2B,P14314,APID
4441,CALR,P27797,,GANAB,Q14697,APID
4442,CALR,P27797,,K1C17,Q04695,APID
4443,CALR,P27797,,ENPL,P14625,APID
4444,CALR,P27797,,PDIA1,P07237,APID
4445,CALR,P27797,,AASD1,Q9BTE6,APID
4446,CALR,P27797,,ARP2,P61160,APID
4447,CALR,P27797,,AN32B,Q92688,APID
4448,CALR,P27797,,ARC1B,O15143,APID
4449,CALR,P27797,,ARPC3,O15145,APID
4450,CALR,P27797,,NSUN2,Q08J23,APID
4451,CALR,P27797,,PFD5,Q99471,APID
4452,CALR,P27797,,KAPCA,P17612,APID
4453,CALR,P27797,,RFA1,P27694,APID
4454,CALR,P27797,,SH3G1,Q99961,APID
4455,CALR,P27797,,THG1,Q9NWX6,APID
4456,CALR,P27797,,TPD54,O43399,APID
4457,CALR,P27797,,MARE3,Q9UPY8,APID
4458,CALR,P27797,,NACA2,Q9H009,APID
4459,CALR,P27797,,PCNA,P12004,APID
4460,CALR,P27797,,TECT1,Q2MV58,APID
4461,CALR,P27797,,TECT3,Q6NUS6,APID
4462,CALR,P27797,,CNTRL,Q7Z7A1,APID
4463,CALR,P27797,,VE5A,P06460,APID
4464,CALR,P27797,,BNL2A,P0C739,APID
4465,CALR,P27797,,BALF1,P0CK58,APID
4466,CALR,P27797,,VE5B,P69901,APID
4467,CALR,P27797,,Q81X48,Q81X48,APID
4468,CALR,P27797,,ENV,P04578,APID
4469,CALR,P27797,,NS1,P03496,APID
4470,CALR,P27797,,POLG,P29991,APID
4471,CALR,P27797,,POLG,Q99IB8,APID
4472,CALR,P27797,,A4,P05067,APID
4473,CALR,P27797,,TAP1,Q03518,APID
4474,CALR,P27797,,MTR1A,P48039,APID
4475,CALR,P27797,,GBRAP,O95166,APID
4476,CALR,P27797,,H2AX,P16104,APID
4477,CALR,P27797,,CK068,Q8VD62,APID
4478,CALR,P27797,,GBRL2,P60520,APID
4479,CALR,P27797,,GBRL1,Q9H0R8,APID
4480,CALR,P27797,,BCL2,P10415,APID
4481,CALR,P27797,,ATF2,P15336,APID
4482,CALR,P27797,,EDEM1,Q925U4,APID
4483,CALR,P27797,,Q8BJT9,Q8BJT9,APID
4484,CALR,P27797,,MP2K1,Q02750,APID
4485,CALR,P27797,,JAG1,P78504,APID
4486,CALR,P27797,,PDIA2,Q13087,APID
4487,CALR,P27797,,HSPB1,P04792,APID
4488,CALR,P27797,,JUN,P05412,APID
4489,CALR,P27797,,OTUB1,Q96FW1,APID
4490,CALR,P27797,,TECT2,Q96GX1,APID
4491,CALR,P27797,,EYA2,O00167,APID
4492,CALR,P27797,,MPIP1,P30304,APID
4493,CALR,P27797,,PPTC7,Q8NI37,APID
4494,CALR,P27797,,PTN23,Q9H3S7,APID
4495,CALR,P27797,,SGTB,Q96EQ0,APID
4496,CALR,P27797,,TAF1B,Q53T94,APID
4497,CALR,P27797,,LRIF1,Q5T3J3,APID
4498,CALR,P27797,,SNF5,Q12824,APID
4499,CALR,P27797,,FBN1,P35555,APID
4500,CALR,P27797,,FIBB,P02675,APID
4501,CALR,P27797,,GCR,P04150,APID
4502,CALR,P27797,,GTR1,P11166,APID
4503,CALR,P27797,,1C07,P10321,APID
4504,CALR,P27797,,MBL2,P11226,APID
4505,CALR,P27797,,PERF,P14222,APID
4506,CALR,P27797,,TPA,P00750,APID
4507,CALR,P27797,,SC6A4,P31645,APID
4508,CALR,P27797,,TSP1,P07996,APID
4509,CALR,P27797,,CD1D,P15813,APID
4510,CALR,P27797,,TRFE,P02787,APID
4511,CALR,P27797,,ITAV,P06756,APID
4512,CALR,P27797,,VWF,P04275,APID
4513,CALR,P27797,,FA5,P12259,APID
4514,CALR,P27797,,MYPR,P60201,APID
4515,CALR,P27797,,ANDR,P10275,APID
4516,CALR,P27797,,NKX21,P43699,APID
4517,CALR,P27797,,TSHR,P16473,APID
4518,CALR,P27797,,ITA3,P26006,APID
4519,CALR,P27797,,ITA2B,P08514,APID
4520,CALR,P27797,,SREC,Q14162,APID
4521,CALR,P27797,,LIPL,P06858,APID
4522,CALR,P27797,,SUMO4,Q6EEV6,APID
4523,CALR,P27797,,CALX,P27824,APID
4524,CALR,P27797,,PSA3,P25788,APID
4525,CALR,P27797,,SIR7,Q9NRC8,APID
4526,CALR,P27797,,TAP2,P36372,APID
4527,CALR,P27797,,CDK2,P24941,APID
4528,CALR,P27797,,P97561,P97561,APID
4529,CALR,P27797,,GRK5,P34947,APID
4530,CALR,P27797,,CLN5,O75503,APID
4531,CALR,P27797,,SOX2,P48431,APID
4532,CALR,P27797,,S27A2,O14975,APID
4533,CALR,P27797,,RENT2,Q9HAU5,APID
4534,CALR,P27797,,PRKN,O60260,APID
4535,CALR,P27797,,ARC1A,Q92747,APID
4536,CALR,P27797,,ARPC5,O15511,APID
4537,CALR,P27797,,EF2K,O00418,APID
4538,CALR,P27797,,LPP,Q93052,APID
4539,CALR,P27797,,RFA3,P35244,APID
4540,CALR,P27797,,SHLB1,Q9Y371,APID
4541,CALR,P27797,,REV,P04618,APID
4542,CALR,P27797,,LGR4,Q9BXB1,APID
4543,CALR,P27797,,HUWE1,Q7Z6Z7,APID
4544,CALR,P27797,,CUL7,Q14999,APID
4545,CALR,P27797,,SUZ12,Q15022,APID
4546,CALR,P27797,,RING2,Q99496,APID
4547,CALR,P27797,,EGFR,P00533,APID
4548,CALR,P27797,,INHA,P05111,APID
4549,CALR,P27797,,NTRI,Q9P121,APID
4550,CALR,P27797,,ATPB,P06576,APID
4551,CALR,P27797,,CALU,O43852,APID
4552,CALR,P27797,,EF2,P13639,APID
4553,CALR,P27797,,ENOA,P06733,APID
4554,CALR,P27797,,ENOG,P09104,APID
4555,CALR,P27797,,ENOB,P13929,APID
4556,CALR,P27797,,EZRI,P15311,APID
4557,CALR,P27797,,HNRPU,Q00839,APID
4558,CALR,P27797,,HS90B,P08238,APID
4559,CALR,P27797,,MATR3,P43243,APID
4560,CALR,P27797,,MOES,P26038,APID
4561,CALR,P27797,,TEBP,Q15185,APID
4562,CALR,P27797,,RCN1,Q15293,APID
4563,CALR,P27797,,RADI,P35241,APID
4564,CALR,P27797,,TKT,P29401,APID
4565,CALR,P27797,,TCTP,P13693,APID
4566,CALR,P27797,,TERA,P55072,APID
4567,CALR,P27797,,WDR1,O75083,APID
4568,CALR,P27797,,1433E,P62258,APID
4569,CALR,P27797,,NTRK1,P04629,APID
4570,CALR,P27797,,EWS,Q01844,APID
4571,CALR,P27797,,PPME1,Q9Y570,APID
4572,CALR,P27797,,UBE3A,Q05086,APID
4573,CALR,P27797,,MCM2,P49736,APID
4574,CALR,P27797,,RO52,P19474,APID
4575,CALR,P27797,,U2AF2,P26368,APID
4576,CALR,P27797,,CDC73,Q6P1J9,APID
4577,CALR,P27797,,HYPK,Q9NX55,APID
4578,CALR,P27797,,LY86,O95711,APID
4579,CALR,P27797,,WNT7A,O00755,APID
4580,CALR,P27797,,SFRP4,Q6FHJ7,APID
4581,CALR,P27797,,OLFL3,Q9NRN5,APID
4582,CALR,P27797,,PLOD1,Q02809,APID
4583,CALR,P27797,,BMP1,P13497,APID
4584,CALR,P27797,,NAGPA,Q9UK23,APID
4585,CALR,P27797,,CH3L1,P36222,APID
4586,PP2BA,Q08209,,Q81U46,Q81U46,APID
4587,PP2BA,Q08209,,UBP14,P54578,APID
4588,PP2BA,Q08209,,CP074,Q96GX8,APID
4589,PP2BA,Q08209,,U119A,Q13432,APID
4590,PP2BA,Q08209,,SHAN2,Q9UPX8,APID
4591,PP2BA,Q08209,,PP2BA,Q08209,APID
4592,PP2BA,Q08209,,RCAN1,P53805,APID
4593,PP2BA,Q08209,,BAD,Q92934,APID
4594,PP2BA,Q08209,,PP2BB,P16298,APID
4595,PP2BA,Q08209,,ITPR1,Q14643,APID
4596,PP2BA,Q08209,,MYOZ1,Q9NP98,APID
4597,PP2BA,Q08209,,AKT1,P31749,APID
4598,PP2BA,Q08209,,PHLP2,Q6ZVD8,APID
4599,PP2BA,Q08209,,PTEN,P60484,APID
4600,PP2BA,Q08209,,PSA6,P60900,APID
4601,PP2BA,Q08209,,PDE4D,Q08499,APID
4602,PP2BA,Q08209,,CSEN,Q9Y2W7,APID
4603,PP2BA,Q08209,,RHOC,P08134,APID
4604,PP2BA,Q08209,,ALY1,P36117,APID
4605,PP2BA,Q08209,,HNRH1,P31943,APID
4606,PP2BA,Q08209,,P3H1,Q32P28,APID
4607,PP2BA,Q08209,,SETLP,P0DME0,APID
4608,PP2BA,Q08209,,MAT2B,Q9NZL9,APID
4609,PP2BA,Q08209,,NASP,P49321,APID
4610,PP2BA,Q08209,,NRDC,O43847,APID
4611,PP2BA,Q08209,,PDIA6,Q15084,APID
4612,PP2BA,Q08209,,PFD5,Q99471,APID
4613,PP2BA,Q08209,,2ABA,P63151,APID
4614,PP2BA,Q08209,,TNPO1,Q92973,APID
4615,PP2BA,Q08209,,TSN,Q15631,APID
4616,PP2BA,Q08209,,PFD3,P61758,APID
4617,PP2BA,Q08209,,XPO5,Q9HAV4,APID
4618,PP2BA,Q08209,,NFAC4,Q14934,APID
4619,PP2BA,Q08209,,SIK3,Q9Y2K2,APID
4620,PP2BA,Q08209,,ARFP1,P53367,APID
4621,PP2BA,Q08209,,ARMT1,Q9H993,APID
4622,PP2BA,Q08209,,GRB2,P62993,APID
4623,PP2BA,Q08209,,SYNJ1,Q62910,APID
4624,PP2BA,Q08209,,ABL1,P00519,APID
4625,PP2BA,Q08209,,KCNJ8,Q63664,APID
4626,PP2BA,Q08209,,CANB1,P63098,APID
4627,PP2BA,Q08209,,GCR,P04150,APID
4628,PP2BA,Q08209,,RXRB,P28702,APID
4629,PP2BA,Q08209,,IRF2,P14316,APID
4630,PP2BA,Q08209,,LASP1,Q14847,APID
4631,PP2BA,Q08209,,CCG8,Q8VHW5,APID
4632,PP2BA,Q08209,,JUN,P05412,APID
4633,PP2BA,Q08209,,NFAC1,O88942,APID
4634,PP2BA,Q08209,,AMPH,P49418,APID
4635,PP2BA,Q08209,,TENS4,Q8IZW8,APID
4636,PP2BA,Q08209,,R4GN89,R4GN89,APID
4637,PP2BA,Q08209,,GBRA1,P14867,APID
4638,PP2BA,Q08209,,GBRG2,P18507,APID
4639,PP2BA,Q08209,,SODC,P00441,APID
4640,PP2BA,Q08209,,BCL2,P10415,APID
4641,PP2BA,Q08209,,KPCZ,Q05513,APID
4642,PP2BA,Q08209,,FKB1A,P62942,APID
4643,PP2BA,Q08209,,GBRB2,P47870,APID
4644,PP2BA,Q08209,,CASP3,P42574,APID
4645,PP2BA,Q08209,,AKAP5,P24588,APID
4646,PP2BA,Q08209,,FKBP8,Q14318,APID
4647,PP2BA,Q08209,,RCAN2,Q14206,APID
4648,PP2BA,Q08209,,MYOZ2,Q9NPC6,APID
4649,PP2BA,Q08209,,SYNJ1,O43426,APID
4650,PP2BA,Q08209,,CABIN,Q9Y6J0,APID
4651,PP2BA,Q08209,,MYOZ3,Q8TDC0,APID
4652,PP2BA,Q08209,,CRTC2,Q53ET0,APID
4653,PP2BA,Q08209,,AT2B4,P23634,APID
4654,PP2BA,Q08209,,UTRO,P46939,APID
4655,PP2BA,Q08209,,PPIA,P62937,APID
4656,PP2BA,Q08209,,VF238,O36972,APID
4657,PP2BA,Q08209,,NFAC1,O95644,APID
4658,PP2BA,Q08209,,NFAC2,Q13469,APID
4659,PP2BA,Q08209,,ADRB2,P07550,APID
4660,PP2BA,Q08209,,FBX32,Q9CPU7,APID
4661,PP2BA,Q08209,,TRAF3,Q13114,APID
4662,PP2BA,Q08209,,MTNA,Q9BV20,APID
4663,PP2BA,Q08209,,MK07,Q13164,APID
4664,PP2BA,Q08209,,TNPO3,Q9Y5L0,APID
4665,PP2BA,Q08209,,MARH7,Q9H992,APID
4666,PP2BA,Q08209,,CEP76,Q8TAP6,APID
4667,PP2BA,Q08209,,P53,P04637,APID
4668,PP2BA,Q08209,,TERA,P55072,APID
4669,PP2BA,Q08209,,F122A,Q96E09,APID
4670,PP2BA,Q08209,,RASF2,P50749,APID
4671,PP2BA,Q08209,,ODPB,P11177,APID
4672,PP2BA,Q08209,,RCAN3,Q9UKA8,APID
4673,PP2BA,Q08209,,PSMD9,O00233,APID
4674,PP2BA,Q08209,,CANB2,Q96LZ3,APID
4675,PP2BA,Q08209,,NSMA2,Q9NY59,APID
4676,PP2BA,Q08209,,KLRG2,A4D1S0,APID
4677,PP2BA,Q08209,,T200A,Q86VY9,APID
4678,FANCJ,Q9BX63,,BRCA1,P38398,APID
4679,FANCJ,Q9BX63,,PMS2,P54278,APID
4680,FANCJ,Q9BX63,,BLM,P54132,APID
4681,FANCJ,Q9BX63,,DHB14,Q9BPX1,APID
4682,FANCJ,Q9BX63,,PALB2,Q86YC2,APID
4683,FANCJ,Q9BX63,,RFA1,P27694,APID
4684,FANCJ,Q9BX63,,CBX3,Q13185,APID
4685,FANCJ,Q9BX63,,H31,P68431,APID
4686,FANCJ,Q9BX63,,ABRX1,Q6UWZ7,APID
4687,FANCJ,Q9BX63,,MLH1,P40692,APID
4688,FANCJ,Q9BX63,,PMS1,P54277,APID
4689,FANCJ,Q9BX63,,TOPB1,Q92547,APID
4690,FANCJ,Q9BX63,,BARD1,Q99728,APID
4691,FANCJ,Q9BX63,,MMS19,Q96T76,APID
4692,FANCJ,Q9BX63,,LMNA,P02545,APID
4693,FANCJ,Q9BX63,,FHL3,Q13643,APID
